Tag version: 1.1.01

2617 CHN 0 238844 238392643       2312
2618 CHN 0 238945 238493452       2756
2619 CHN 0 239045 238593263       3200
2620 CHN 0 239145 238693074       3643
2621 CHN 0 239245 238792885       4087
2622 CHN 0 239345 238892696       4530
2623 CHN 0 239445 238992508       4973
2624 CHN 0 239545 239092319       5415
2625 OFL *  1
2626 CHN 0 239645 239192130       5860
2627 CHN 0 239746 239292939         59
2628 CHN 0 239846 239392750        501
2629 CHN 0 239946 239492561        945
2630 CHN 0 240046 239592372       1387
2631 CHN 0 240146 239692183       1831
2632 CHN 0 240246 239791994       2275
2633 CHN 0 240346 239891805       2719
2634 CHN 0 240446 239991616       3163
2635 CHN 0 240546 240091427       3606
2636 OFL *  1
2637 CHN 0 240646 240191238       4050
2638 CHN 0 240747 240292047       4493
2639 CHN 0 240847 240391858       4935
2640 CHN 0 240947 240491669       5379
2641 CHN 0 241047 240591480       5822
2642 CHN 0 241149 240693287         21
2643 CHN 0 241249 240793098        464
2644 CHN 0 241349 240892909        909
2645 CHN 0 241449 240992720       1352
2646 CHN 0 241549 241092531       1795
2647 CHN 0 241649 241192342       2239
2648 OFL *  1
2649 CHN 0 241749 241292154       2683
2650 CHN 0 241849 241391965       3127
2651 CHN 0 241949 241491776       3570
2652 CHN 0 242049 241591587       4013
2653 CHN 0 242150 241692396       4456
2654 CHN 0 242250 241792207       4899
2655 CHN 0 242350 241892018       5339
2656 CHN 0 242450 241991829       5786
2657 CHN 0 242550 242091640       6230
2658 CHN 0 242652 242193447        427
2659 OFL *  1
2660 CHN 0 242752 242293258        871
2661 CHN 0 242852 242393069       1314
2662 CHN 0 242952 242492880       1758
2663 CHN 0 243052 242592691       2202
2664 CHN 0 243152 242692502       2646
2665 CHN 0 243252 242792313       3088
2666 CHN 0 243352 242892124       3531
2667 CHN 0 243453 242992933       3976
2668 CHN 0 243553 243092744       4418
2669 CHN 0 243653 243192555       4862
2670 OFL *  1
2671 CHN 0 243753 243292366       5304
2672 CHN 0 243853 243392177       5750
2673 CHN 0 243953 243491989       6194
2674 CHN 0 244054 243592798        390
2675 CHN 0 244154 243692609        834
2676 CHN 0 244254 243792420       1278
2677 CHN 0 244354 243892231       1721
2678 CHN 0 244454 243992042       2164
2679 CHN 0 244554 244091853       2608
2680 CHN 0 244655 244192662       3052
2681 OFL *  1
2682 CHN 0 244755 244292473       3495
2683 CHN 0 244855 244392284       3938
2684 CHN 0 244955 244492095       4381
2685 CHN 0 245055 244591906       4825
2686 CHN 0 245155 244691717       5270
2687 CHN 0 245255 244791528       5713
2688 CHN 0 245355 244891339       6155
2689 CHN 0 245457 244993146        354
2690 CHN 0 245557 245092957        798
2691 CHN 0 245657 245192768       1240
2692 CHN 0 245758 245293577       1684
2693 OFL *  1
2694 CHN 0 245858 245393389       2128
2695 CHN 0 245958 245493200       2572
2696 CHN 0 246058 245593011       3015
2697 CHN 0 246158 245692822       3459
2698 CHN 0 246258 245792633       3902
2699 CHN 0 246358 245892444       4345
2700 CHN 0 246458 245992255       4788
2701 CHN 0 246558 246092066       5233
2702 CHN 0 246658 246191877       5675
2703 CHN 0 246758 246291688       6120
2704 OFL *  1
2705 CHN 0 246859 246392497        317
2706 CHN 0 246959 246492308        761
2707 CHN 0 247059 246592119       1204
2708 CHN 0 247159 246691930       1649
2709 CHN 0 247259 246791741       2092
2710 CHN 0 247359 246891552       2535
2711 CHN 0 247459 246991363       2978
2712 CHN 0 247559 247091174       3423
2713 CHN 0 247659 247190985       3865
2714 CHN 0 247759 247290796       4307
2715 OFL *  1
2716 CHN 0 247859 247390607       4753
2717 CHN 0 247959 247490418       5196
2718 CHN 0 248059 247590229       5639
2719 CHN 0 248159 247690040       6083
2720 CHN 0 248260 247790849        281
2721 CHN 0 248360 247890660        724
2722 CHN 0 248460 247990471       1167
2723 CHN 0 248561 248091281       1610
2724 CHN 0 248661 248191092       2055
2725 CHN 0 248761 248290903       2499
2726 OFL *  1
2727 CHN 0 248861 248390714       2941
2728 CHN 0 248961 248490525       3385
2729 CHN 0 249061 248590336       3828
2730 CHN 0 249161 248690147       4272
2731 CHN 0 249261 248789958       4715
2732 CHN 0 249361 248889769       5160
2733 CHN 0 249462 248990578       5603
2734 CHN 0 249563 249091387       6046
2735 CHN 0 249664 249192196        243
2736 CHN 0 249764 249292007        687
2737 OFL *  1
2738 CHN 0 249864 249391818       1131
2739 CHN 0 249964 249491629       1575
2740 CHN 0 250064 249591440       2017
2741 CHN 0 250164 249691251       2462
2742 CHN 0 250264 249791062       2905
2743 CHN 0 250364 249890873       3348
2744 CHN 0 250466 249992681       3792
2745 CHN 0 250566 250092492       4236
2746 CHN 0 250666 250192303       4679
2747 CHN 0 250767 250293112       5123
2748 CHN 0 250867 250392923       5567
2749 OFL *  1
2750 CHN 0 250967 250492734       6009
2751 CHN 0 251068 250593543        207
2752 CHN 0 251168 250693354        651
2753 CHN 0 251268 250793165       1094
2754 CHN 0 251368 250892976       1537
2755 CHN 0 251468 250992787       1981
2756 CHN 0 251568 251092598       2426
2757 CHN 0 251668 251192409       2868
2758 CHN 0 251768 251292220       3311
2759 CHN 0 251868 251392031       3755
2760 OFL *  1
2761 CHN 0 251968 251491842       4198
2762 CHN 0 252068 251591653       4642
2763 CHN 0 252168 251691464       5085
2764 CHN 0 252269 251792273       5529
2765 CHN 0 252369 251892084       5972
2766 CHN 0 252470 251992893        170
2767 CHN 0 252570 252092704        613
2768 CHN 0 252670 252192516       1058
2769 CHN 0 252770 252292327       1501
2770 CHN 0 252870 252392138       1944
2771 OFL *  1
2772 CHN 0 252970 252491949       2387
2773 CHN 0 253070 252591760       2832
2774 CHN 0 253170 252691571       3275
2775 CHN 0 253270 252791382       3718
2776 CHN 0 253370 252891193       4161
2777 CHN 0 253470 252991004       4606
2778 CHN 0 253570 253090815       5049
2779 CHN 0 253670 253190626       5492
2780 CHN 0 253770 253290437       5935
2781 CHN 0 253873 253393242        134
2782 OFL *  1
2783 CHN 0 253973 253493053        577
2784 CHN 0 254073 253592864       1021
2785 CHN 0 254173 253692675       1463
2786 CHN 0 254273 253792486       1907
2787 CHN 0 254374 253893295       2352
2788 CHN 0 254474 253993106       2793
2789 CHN 0 254575 254093916       3238
2790 CHN 0 254675 254193727       3681
2791 CHN 0 254776 254294536       4125
2792 CHN 0 254876 254394347       4568
2793 OFL *  1
2794 CHN 0 254976 254494158       5012
2795 CHN 0 255076 254593969       5456
2796 CHN 0 255176 254693780       5898
2797 CHN 0 255277 254794589         97
2798 CHN 0 255377 254894400        540
2799 CHN 0 255477 254994211        984
2800 CHN 0 255577 255094022       1428
2801 CHN 0 255678 255194831       1871
2802 CHN 0 255778 255294642       2314
2803 CHN 0 255878 255394453       2757
2804 CHN 0 255978 255494264       3201
2805 OFL *  1
2806 CHN 0 256078 255594075       3645
2807 CHN 0 256178 255693886       4087
2808 CHN 0 256279 255794695       4532
2809 CHN 0 256379 255894506       4975
2810 CHN 0 256479 255994317       5418
2811 CHN 0 256579 256094128       5862
2812 CHN 0 256680 256194938         61
2813 CHN 0 256780 256294749        503
2814 CHN 0 256880 256394560        946
2815 CHN 0 256980 256494371       1389
2816 OFL *  1
2817 CHN 0 257080 256594182       1833
2818 CHN 0 257180 256693993       2277
2819 CHN 0 257280 256793804       2721
2820 CHN 0 257380 256893615       3165
2821 CHN 0 257480 256993426       3608
2822 CHN 0 257580 257093237       4052
2823 CHN 0 257680 257193048       4494
2824 CHN 0 257780 257292859       4938
2825 CHN 0 257880 257392670       5381
2826 CHN 0 257980 257492481       5824
2827 OFL *  1
2828 CHN 0 258081 257593290         23
2829 CHN 0 258181 257693101        467
2830 CHN 0 258281 257792912        910
2831 CHN 0 258382 257893721       1355
2832 CHN 0 258482 257993532       1796
2833 CHN 0 258582 258093343       2239
2834 CHN 0 258682 258193154       2684
2835 CHN 0 258782 258292965       3128
2836 CHN 0 258882 258392776       3572
2837 CHN 0 258982 258492587       4014
2838 OFL *  1
2839 CHN 0 259082 258592398       4458
2840 CHN 0 259182 258692209       4901
2841 CHN 0 259282 258792020       5344
2842 CHN 0 259383 258892830       5789
2843 CHN 0 259483 258992641       6231
2844 CHN 0 259585 259094448        430
2845 CHN 0 259685 259194259        874
2846 CHN 0 259785 259294070       1318
2847 CHN 0 259885 259393881       1760
2848 CHN 0 259985 259493692       2204
2849 CHN 0 260085 259593503       2647
2850 OFL *  1
2851 CHN 0 260185 259693314       3091
2852 CHN 0 260286 259794123       3534
2853 CHN 0 260386 259893934       3978
2854 CHN 0 260486 259993745       4421
2855 CHN 0 260586 260093556       4865
2856 CHN 0 260686 260193367       5307
2857 CHN 0 260786 260293178       5752
2858 CHN 0 260886 260392989       6195
2859 CHN 0 260987 260493798        392
2860 CHN 0 261087 260593609        835
2861 OFL *  1
2862 CHN 0 261187 260693420       1281
2863 CHN 0 261287 260793231       1724
2864 CHN 0 261387 260893043       2167
2865 CHN 0 261487 260992854       2610
2866 CHN 0 261588 261093663       3056
2867 CHN 0 261688 261193474       3497
2868 CHN 0 261788 261293285       3942
2869 CHN 0 261888 261393096       4385
2870 CHN 0 261988 261492907       4828
2871 CHN 0 262089 261593716       5269
2872 OFL *  1
2873 CHN 0 262189 261693527       5714
2874 CHN 0 262289 261793338       6159
2875 CHN 0 262390 261894147        357
2876 CHN 0 262490 261993958        799
2877 CHN 0 262590 262093769       1243
2878 CHN 0 262690 262193580       1686
2879 CHN 0 262790 262293391       2130
2880 CHN 0 262890 262393202       2574
2881 CHN 0 262990 262493013       3018
2882 CHN 0 263090 262592824       3461
2883 OFL *  1
2884 CHN 0 263190 262692635       3904
2885 CHN 0 263290 262792446       4348
2886 CHN 0 263390 262892257       4790
2887 CHN 0 263490 262992068       5235
2888 CHN 0 263590 263091879       5678
2889 CHN 0 263690 263191690       6121
2890 CHN 0 263791 263292500        320
2891 CHN 0 263891 263392311        763
2892 CHN 0 263991 263492122       1208
2893 CHN 0 264091 263591933       1650
2894 CHN 0 264191 263691744       2094
2895 OFL *  1
2896 CHN 0 264291 263791555       2537
2897 CHN 0 264391 263891366       2981
2898 CHN 0 264491 263991177       3424
2899 CHN 0 264592 264091986       3868
2900 CHN 0 264692 264191797       4311
2901 CHN 0 264792 264291608       4754
2902 CHN 0 264892 264391419       5197
2903 CHN 0 264992 264491230       5642
2904 CHN 0 265092 264591041       6085
2905 CHN 0 265193 264691850        283
2906 OFL *  1
2907 CHN 0 265293 264791661        726
2908 CHN 0 265393 264891472       1169
2909 CHN 0 265493 264991283       1612
2910 CHN 0 265593 265091094       2058
2911 CHN 0 265693 265190905       2500
2912 CHN 0 265793 265290716       2944
2913 CHN 0 265893 265390527       3388
2914 CHN 0 265993 265490338       3831
2915 CHN 0 266093 265590149       4274
2916 CHN 0 266193 265689960       4718
2917 OFL *  1
2918 CHN 0 266293 265789771       5161
2919 CHN 0 266394 265890581       5605
2920 CHN 0 266494 265990392       6048
2921 CHN 0 266595 266091201        246
2922 CHN 0 266695 266191012        690
2923 CHN 0 266795 266290823       1133
2924 CHN 0 266895 266390634       1577
2925 CHN 0 266996 266491443       2020
2926 CHN 0 267096 266591254       2463
2927 CHN 0 267196 266691065       2907
2928 OFL *  1
2929 CHN 0 267296 266790876       3351
2930 CHN 0 267396 266890687       3794
2931 CHN 0 267496 266990498       4238
2932 CHN 0 267597 267091307       4681
2933 CHN 0 267697 267191118       5124
2934 CHN 0 267797 267290929       5568
2935 CHN 0 267897 267390740       6011
2936 CHN 0 267998 267491549        209
2937 CHN 0 268098 267591360        653
2938 CHN 0 268198 267691171       1097
2939 OFL *  1
2940 CHN 0 268298 267790982       1539
2941 CHN 0 268398 267890793       1984
2942 CHN 0 268498 267990604       2427
2943 CHN 0 268599 268091414       2870
2944 CHN 0 268699 268191225       3314
2945 CHN 0 268799 268291036       3756
2946 CHN 0 268899 268390847       4201
2947 CHN 0 268999 268490658       4644
2948 CHN 0 269099 268590469       5088
2949 CHN 0 269199 268690280       5530
2950 CHN 0 269299 268790091       5974
2951 OFL *  1
2952 CHN 0 269401 268891898        173
2953 CHN 0 269502 268992707        615
2954 CHN 0 269602 269092518       1061
2955 CHN 0 269702 269192329       1503
2956 CHN 0 269802 269292140       1948
2957 CHN 0 269902 269391951       2390
2958 CHN 0 270002 269491762       2834
2959 CHN 0 270102 269591573       3277
2960 CHN 0 270202 269691384       3721
2961 CHN 0 270302 269791195       4164
2962 OFL *  1
2963 CHN 0 270403 269892004       4607
2964 CHN 0 270503 269991815       5051
2965 CHN 0 270603 270091627       5494
2966 CHN 0 270703 270191438       5939
2967 CHN 0 270804 270292247        136
2968 CHN 0 270905 270393056        579
2969 CHN 0 271005 270492867       1023
2970 CHN 0 271105 270592678       1467
2971 CHN 0 271205 270692489       1910
2972 CHN 0 271305 270792300       2354
2973 OFL *  1
2974 CHN 0 271405 270892111       2798
2975 CHN 0 271505 270991922       3240
2976 CHN 0 271605 271091733       3683
2977 CHN 0 271705 271191544       4127
2978 CHN 0 271806 271292353       4571
2979 CHN 0 271906 271392164       5014
2980 CHN 0 272006 271491975       5458
2981 CHN 0 272107 271592784       5901
2982 CHN 0 272208 271693593         99
2983 CHN 0 272308 271793404        543
2984 OFL *  1
2985 CHN 0 272408 271893216        986
2986 CHN 0 272508 271993027       1430
2987 CHN 0 272608 272092838       1873
2988 CHN 0 272709 272193647       2317
2989 CHN 0 272809 272293458       2761
2990 CHN 0 272909 272393269       3203
2991 CHN 0 273009 272493080       3647
2992 CHN 0 273109 272592891       4091
2993 CHN 0 273209 272692702       4534
2994 CHN 0 273309 272792513       4977
2995 OFL *  1
2996 CHN 0 273410 272893322       5421
2997 CHN 0 273510 272993133       5864
2998 CHN 0 273611 273093942         62
2999 CHN 0 273711 273193753        506
3000 CHN 0 273811 273293564        950
3001 CHN 0 273912 273394373       1392
3002 CHN 0 274012 273494184       1836
3003 CHN 0 274112 273593995       2279
3004 CHN 0 274212 273693806       2723
3005 CHN 0 274312 273793617       3166
3006 CHN 0 274412 273893428       3611
3007 OFL *  1
3008 CHN 0 274512 273993239       4054
3009 CHN 0 274612 274093050       4498
3010 CHN 0 274712 274192862       4940
3011 CHN 0 274813 274293671       5383
3012 CHN 0 274913 274393482       5827
3013 CHN 0 275014 274494291         25
3014 CHN 0 275114 274594102        469
3015 CHN 0 275214 274693913        913
3016 CHN 0 275314 274793724       1357
3017 CHN 0 275414 274893535       1800
3018 OFL *  1
3019 CHN 0 275514 274993346       2244
3020 CHN 0 275615 275094155       2687
3021 CHN 0 275715 275193966       3129
3022 CHN 0 275815 275293777       3574
3023 CHN 0 275915 275393588       4017
3024 CHN 0 276015 275493399       4460
3025 CHN 0 276115 275593210       4904
3026 CHN 0 276215 275693021       5348
3027 CHN 0 276315 275792832       5790
3028 CHN 0 276415 275892643       6234
3029 OFL *  1
3030 CHN 0 276516 275993452        432
3031 CHN 0 276616 276093263        875
3032 CHN 0 276717 276194073       1319
3033 CHN 0 276817 276293884       1763
3034 CHN 0 276917 276393695       2206
3035 CHN 0 277017 276493506       2648
3036 CHN 0 277117 276593317       3094
3037 CHN 0 277217 276693128       3537
3038 CHN 0 277317 276792939       3980
3039 CHN 0 277417 276892750       4424
3040 OFL *  1
3041 CHN 0 277517 276992561       4867
3042 CHN 0 277617 277092372       5311
3043 CHN 0 277717 277192183       5754
3044 CHN 0 277817 277291994       6197
3045 CHN 0 277918 277392803        396
3046 CHN 0 278018 277492614        838
3047 CHN 0 278118 277592425       1281
3048 CHN 0 278218 277692236       1727
3049 CHN 0 278319 277793045       2169
3050 CHN 0 278420 277893854       2612
3051 CHN 0 278520 277993665       3056
3052 OFL *  1
3053 CHN 0 278620 278093476       3500
3054 CHN 0 278721 278194285       3944
3055 CHN 0 278821 278294097       4388
3056 CHN 0 278921 278393908       4830
3057 CHN 0 279021 278493719       5274
3058 CHN 0 279122 278594528       5716
3059 CHN 0 279223 278695337       3064
3060 CHN 0 279324 278796146        358
3061 CHN 0 279424 278895957        802
3062 CHN 0 279524 278995768       1246
3063 OFL *  1
3064 CHN 0 279624 279095579       1689
3065 CHN 0 279724 279195390       2132
3066 CHN 0 279824 279295201       2576
3067 CHN 0 279926 279397008       3020
3068 CHN 0 280026 279496819       3464
3069 CHN 0 280126 279596630       3908
3070 CHN 0 280226 279696441       4349
3071 CHN 0 280327 279797251       4794
3072 CHN 0 280427 279897062       5237
3073 CHN 0 280527 279996873       5680
3074 OFL *  1
3075 CHN 0 280628 280097682       6124
3076 CHN 0 280729 280198491        321
3077 CHN 0 280829 280298302        766
3078 CHN 0 280929 280398113       1209
3079 CHN 0 281029 280497924       1652
3080 CHN 0 281129 280597735       2094
3081 CHN 0 281230 280698544       2539
3082 CHN 0 281330 280798355       2983
3083 CHN 0 281430 280898166       3427
3084 CHN 0 281530 280997977       3871
3085 OFL *  1
3086 CHN 0 281630 281097788       4312
3087 CHN 0 281730 281197599       4756
3088 CHN 0 281830 281297410       5198
3089 CHN 0 281930 281397221       5642
3090 CHN 0 282032 281499029       6087
3091 CHN 0 282133 281599838        285
3092 CHN 0 282233 281699649        729
3093 CHN 0 282333 281799460       1172
3094 CHN 0 282433 281899271       1615
3095 CHN 0 282533 281999082       2060
3096 OFL *  1
3097 CHN 0 282633 282098893       2503
3098 CHN 0 282734 282199702       2946
3099 CHN 0 282834 282299513       3391
3100 CHN 0 282934 282399324       3834
3101 CHN 0 283034 282499135       4277
3102 CHN 0 283134 282598946       4721
3103 CHN 0 283234 282698757       5163
3104 CHN 0 283334 282798568       5606
3105 CHN 0 283434 282898379       6050
3106 CHN 0 283535 282999188        248
3107 CHN 0 283635 283098999        693
3108 OFL *  1
3109 CHN 0 283735 283198810       1135
3110 CHN 0 283835 283298621       1579
3111 CHN 0 283935 283398432       2022
3112 CHN 0 284035 283498243       2466
3113 CHN 0 284135 283598054       2909
3114 CHN 0 284235 283697865       3353
3115 CHN 0 284335 283797676       3797
3116 CHN 0 284435 283897487       4241
3117 CHN 0 284535 283997298       4683
3118 CHN 0 284635 284097109       5126
3119 OFL *  1
3120 CHN 0 284735 284196920       5570
3121 CHN 0 284835 284296732       6014
3122 CHN 0 284936 284397541        211
3123 CHN 0 285036 284497352        655
3124 CHN 0 285136 284597163       1098
3125 CHN 0 285236 284696974       1542
3126 CHN 0 285336 284796785       1986
3127 CHN 0 285437 284897594       2430
3128 CHN 0 285537 284997405       2873
3129 CHN 0 285637 285097216       3317
3130 OFL *  1
3131 CHN 0 285737 285197027       3759
3132 CHN 0 285837 285296838       4203
3133 CHN 0 285937 285396649       4646
3134 CHN 0 286037 285496460       5090
3135 CHN 0 286137 285596271       5533
3136 CHN 0 286237 285696082       5977
3137 CHN 0 286338 285796891        175
3138 CHN 0 286438 285896702        619
3139 CHN 0 286538 285996513       1062
3140 CHN 0 286638 286096324       1505
3141 OFL *  1
3142 CHN 0 286738 286196135       1949
3143 CHN 0 286838 286295946       2392
3144 CHN 0 286938 286395757       2836
3145 CHN 0 287038 286495568       3279
3146 CHN 0 287138 286595379       3723
3147 CHN 0 287238 286695190       4164
3148 CHN 0 287338 286795001       4610
3149 CHN 0 287438 286894812       5055
3150 CHN 0 287538 286994624       5496
3151 CHN 0 287638 287094435       5941
3152 CHN 0 287739 287195244        138
3153 OFL *  1
3154 CHN 0 287839 287295055        582
3155 CHN 0 287939 287394866       1024
3156 CHN 0 288039 287494677       1468
3157 CHN 0 288140 287595486       1912
3158 CHN 0 288240 287695297       2356
3159 CHN 0 288340 287795108       2800
3160 CHN 0 288440 287894919       3242
3161 CHN 0 288541 287995728       3686
3162 CHN 0 288641 288095539       4128
3163 CHN 0 288742 288196348       4573
3164 OFL *  1
3165 CHN 0 288842 288296159       5016
3166 CHN 0 288942 288395970       5460
3167 CHN 0 289042 288495781       5903
3168 CHN 0 289143 288596590        101
3169 CHN 0 289243 288696401        545
3170 CHN 0 289344 288797211        988
3171 CHN 0 289444 288897022       1432
3172 CHN 0 289544 288996833       1875
3173 CHN 0 289645 289097642       2318
3174 CHN 0 289746 289198451       2763
3175 OFL *  1
3176 CHN 0 289846 289298262       3205
3177 CHN 0 289946 289398073       3650
3178 CHN 0 290046 289497884       4092
3179 CHN 0 290146 289597695       4536
3180 CHN 0 290246 289697506       4980
3181 CHN 0 290346 289797317       5422
3182 CHN 0 290446 289897128       5867
3183 CHN 0 290547 289997937         65
3184 CHN 0 290647 290097748        508
3185 CHN 0 290747 290197559        951
3186 OFL *  1
3187 CHN 0 290847 290297370       1394
3188 CHN 0 290947 290397181       1840
3189 CHN 0 291047 290496992       2282
3190 CHN 0 291147 290596803       2725
3191 CHN 0 291247 290696614       3169
3192 CHN 0 291347 290796425       3611
3193 CHN 0 291448 290897235       4057
3194 CHN 0 291548 290997046       4501
3195 CHN 0 291648 291096857       4943
3196 CHN 0 291748 291196668       5387
3197 OFL *  1
3198 CHN 0 291848 291296479       5830
3199 CHN 0 291949 291397288         28
3200 CHN 0 292049 291497099        472
3201 CHN 0 292149 291596910        914
3202 CHN 0 292249 291696721       1358
3203 CHN 0 292349 291796532       1801
3204 CHN 0 292449 291896343       2245
3205 CHN 0 292549 291996154       2689
3206 CHN 0 292649 292095965       3131
3207 CHN 0 292749 292195776       3576
3208 CHN 0 292849 292295587       4020
3209 OFL *  1
3210 CHN 0 292949 292395398       4464
3211 CHN 0 293049 292495209       4906
3212 CHN 0 293149 292595020       5350
3213 CHN 0 293249 292694831       5792
3214 CHN 0 293349 292794642       6235
3215 CHN 0 293450 292895451        434
3216 CHN 0 293550 292995262        879
3217 CHN 0 293650 293095073       1322
3218 CHN 0 293751 293195882       1764
3219 CHN 0 293851 293295693       2209
3220 OFL *  1
3221 CHN 0 293952 293396503       2652
3222 CHN 0 294052 293496314       3095
3223 CHN 0 294152 293596125       3539
3224 CHN 0 294252 293695936       3982
3225 CHN 0 294352 293795747       4427
3226 CHN 0 294452 293895558       4870
3227 CHN 0 294552 293995369       5313
3228 CHN 0 294652 294095180       5757
3229 CHN 0 294752 294194991       6199
3230 CHN 0 294853 294295800        399
3231 OFL *  1
3232 CHN 0 294953 294395611        841
3233 CHN 0 295053 294495422       1285
3234 CHN 0 295153 294595233       1728
3235 CHN 0 295253 294695044       2171
3236 CHN 0 295353 294794855       2615
3237 CHN 0 295453 294894666       3057
3238 CHN 0 295554 294995475       3502
3239 CHN 0 295654 295095286       3946
3240 CHN 0 295754 295195097       4388
3241 CHN 0 295854 295294908       4832
3242 OFL *  1
3243 CHN 0 295954 295394719       5277
3244 CHN 0 296054 295494530       5720
3245 CHN 0 296155 295595339       6162
3246 CHN 0 296256 295696149        360
3247 CHN 0 296356 295795960        804
3248 CHN 0 296456 295895771       1248
3249 CHN 0 296556 295995582       1693
3250 CHN 0 296656 296095393       2135
3251 CHN 0 296756 296195204       2578
3252 CHN 0 296856 296295015       3022
3253 CHN 0 296956 296394826       3466
3254 OFL *  1
3255 CHN 0 297056 296494637       3909
3256 CHN 0 297156 296594448       4352
3257 CHN 0 297257 296695257       4796
3258 CHN 0 297357 296795068       5239
3259 CHN 0 297457 296894879       5682
3260 CHN 0 297557 296994690       6126
3261 CHN 0 297659 297096497        324
3262 CHN 0 297760 297197306        767
3263 CHN 0 297860 297297117       1211
3264 CHN 0 297960 297396928       1654
3265 OFL *  1
3266 CHN 0 298060 297496740       2098
3267 CHN 0 298160 297596551       2540
3268 CHN 0 298260 297696362       2985
3269 CHN 0 298360 297796173       3429
3270 CHN 0 298460 297895984       3873
3271 CHN 0 298560 297995795       4316
3272 CHN 0 298661 298096604       4759
3273 CHN 0 298761 298196415       5203
3274 CHN 0 298861 298296226       5646
3275 CHN 0 298961 298396037       6088
3276 OFL *  1
3277 CHN 0 299062 298496846        288
3278 CHN 0 299162 298596657        731
3279 CHN 0 299262 298696468       1175
3280 CHN 0 299362 298796279       1618
3281 CHN 0 299462 298896090       2062
3282 CHN 0 299562 298995901       2505
3283 CHN 0 299662 299095712       2949
3284 CHN 0 299762 299195523       3391
3285 CHN 0 299862 299295334       3836
3286 CHN 0 299963 299396143       4278
3287 OFL *  1
3288 CHN 0 300063 299495954       4721
3289 CHN 0 300163 299595765       5166
3290 CHN 0 300264 299696574       5609
3291 CHN 0 300364 299796386       6052
3292 CHN 0 300465 299897195        250
3293 CHN 0 300565 299997006        693
3294 CHN 0 300665 300096817       1138
3295 CHN 0 300765 300196628       1581
3296 CHN 0 300865 300296439       2024
3297 CHN 0 300965 300396250       2467
3298 OFL *  1
3299 CHN 0 301065 300496061       2911
3300 CHN 0 301165 300595872       3356
3301 CHN 0 301265 300695683       3800
3302 CHN 0 301365 300795494       4242
3303 CHN 0 301465 300895305       4686
3304 CHN 0 301565 300995116       5129
3305 CHN 0 301665 301094927       5572
3306 CHN 0 301765 301194738       6015
3307 CHN 0 301866 301295547        214
3308 CHN 0 301966 301395358        657
3309 CHN 0 302066 301495169       1101
3310 OFL *  1
3311 CHN 0 302166 301594980       1545
3312 CHN 0 302266 301694791       1987
3313 CHN 0 302366 301794602       2431
3314 CHN 0 302467 301895411       2875
3315 CHN 0 302567 301995222       3319
3316 CHN 0 302667 302095033       3762
3317 CHN 0 302767 302194844       4206
3318 CHN 0 302867 302294655       4649
3319 CHN 0 302967 302394466       5092
3320 CHN 0 303067 302494278       5534
3321 OFL *  1
3322 CHN 0 303167 302594089       5980
3323 CHN 0 303268 302694898        177
3324 CHN 0 303368 302794709        620
3325 CHN 0 303468 302894520       1064
3326 CHN 0 303568 302994331       1508
3327 CHN 0 303668 303094142       1951
3328 CHN 0 303768 303193953       2393
3329 CHN 0 303868 303293764       2837
3330 CHN 0 303968 303393575       3281
3331 CHN 0 304068 303493386       3725
3332 OFL *  1
3333 CHN 0 304168 303593197       4169
3334 CHN 0 304268 303693008       4611
3335 CHN 0 304368 303792819       5055
3336 CHN 0 304468 303892630       5498
3337 CHN 0 304568 303992441       5941
3338 CHN 0 304669 304093250        140
3339 CHN 0 304769 304193061        584
3340 CHN 0 304869 304292872       1027
3341 CHN 0 304969 304392683       1469
3342 CHN 0 305069 304492494       1915
3343 OFL *  1
3344 CHN 0 305169 304592305       2358
3345 CHN 0 305269 304692116       2801
3346 CHN 0 305369 304791927       3244
3347 CHN 0 305469 304891738       3688
3348 CHN 0 305569 304991549       4132
3349 CHN 0 305669 305091360       4575
3350 CHN 0 305769 305191171       5017
3351 CHN 0 305869 305290982       5462
3352 CHN 0 305969 305390793       5906
3353 CHN 0 306070 305491603        103
3354 CHN 0 306170 305591414        547
3355 OFL *  1
3356 CHN 0 306271 305692223        990
3357 CHN 0 306371 305792034       1433
3358 CHN 0 306471 305891845       1879
3359 CHN 0 306571 305991656       2321
3360 CHN 0 306671 306091467       2765
3361 CHN 0 306771 306191278       3209
3362 CHN 0 306871 306291089       3652
3363 CHN 0 306972 306391898       4095
3364 CHN 0 307072 306491709       4537
3365 CHN 0 307172 306591520       4982
3366 OFL *  1
3367 CHN 0 307272 306691331       5425
3368 CHN 0 307372 306791142       5868
3369 CHN 0 307473 306891951         66
3370 CHN 0 307573 306991762        510
3371 CHN 0 307673 307091573        953
3372 CHN 0 307773 307191384       1396
3373 CHN 0 307873 307291195       1841
3374 CHN 0 307973 307391006       2283
3375 CHN 0 308074 307491815       2728
3376 CHN 0 308174 307591627       3170
3377 OFL *  1
3378 CHN 0 308274 307691438       3615
3379 CHN 0 308374 307791249       4057
3380 CHN 0 308474 307891060       4502
3381 CHN 0 308574 307990871       4945
3382 CHN 0 308674 308090682       5389
3383 CHN 0 308774 308190493       5831
3384 CHN 0 308875 308291302         30
3385 CHN 0 308975 308391113        473
3386 CHN 0 309075 308490924        918
3387 CHN 0 309176 308591733       1361
3388 OFL *  1
3389 CHN 0 309276 308691544       1803
3390 CHN 0 309376 308791355       2246
